imdbID,Title,Year,Type,Actors,Director,Plot,Poster,Ratings
tt19399902,Master Dater,2022-,tvSeries,"Jessica Calvello, B. Dave Walters, Kris Wilson",,"An interactive romantic comedy from the creators of ""Cyanide and Happiness"". The series follows Lucy after she's dumped by her boyfriend, shipwrecked on a mysterious island and thrown into a dating show hosted by a mad scientist.",,
tt14524948,Blind Wave: Jujutsu Kaisen Reaction,2021-,tvSeries,"Calvin Grubb, Aaron Elliott, Eric Whiteley",,"A web series by the channel ""Blind Wave"", who discuss and react to the show ""Jujutsu Kaisen""",https://m.media-amazon.com/images/M/MV5BMmI0ODg1NDctY2M0YS00M2VkLWE1ZmEtNWZiOTZlOWI3Y2NjXkEyXkFqcGdeQXVyMTExMTAxNjA2._V1_SX300.jpg,
tt17501566,WeLT Talk,2022-,tvSeries,"Jan Philipp Burgard, Christoph Wanner, Steffen Schwarzkopf",,"""WeLT Talk"" is a political talk show on german WeLT News TV Station (formely known as N24).",https://m.media-amazon.com/images/M/MV5BYmQ4OGMyMTctYWUxOS00MDAyLWExZTQtYjA2ZTQ2NzhkYzkxXkEyXkFqcGdeQXVyNjE1MjkwNw@@._V1_SX300.jpg,
tt1830073,Lee Martin's the Midnight Hour,2008-,tvSeries,"Lee Martin, George Avgoustis, Jerry Hayes",,"""Lee Martin's The Midnight Hour"" is a half-hour crime/mystery/suspense anthology which features seamy characters, shady deeds and cruelly ironic finales. Not for the faint of heart, the series recalls the brutal Italian ""Giallo"" t...",https://m.media-amazon.com/images/M/MV5BMjMyOTM4NTk0NF5BMl5BanBnXkFtZTgwMjAxMTA5MjE@._V1_SX300.jpg,
tt2147344,The District Down Low,2011-2012,tvSeries,"Brock Snyder, Jimmy Hennigan, Soneyet Muhammed, Rose Zingale",,"""Freshman Senator"" What happens to the freshman senator on his first day when everyone from the lobbyist to the call girl on Capitol Hill hit on him. ""Guess Who's Coming to Dinner?"" A spoof...",,5.4/10
tt19400660,Bad Girls,2002,tvSeries,"Lee Jung-Jin, Ji-won Ye, In-hwan Park",,"Jae-kyung, Yeol-mae, and Yeon-hee are three inseparable friends. Yeon-hee is married to Taek-su. In-ku is Jae-kyung's boyfriend, and Bong-chul is Yeol-mae's boyfriend.

Taek-su (Kim Byung Se) is having an affair with a fellow co-w...",https://m.media-amazon.com/images/M/MV5BZWZiMzI0YWEtOTM1MS00MzI4LTg2NTItZTAxMTFkZWM3M2Q0XkEyXkFqcGdeQXVyMTI5MzA0ODcy._V1_SX300.jpg,
tt2038317,AN 2012: Quiero Cine,2011-,tvSeries,,,"A documentary film serial portraying the adventure to make the film ""AN 2012"" a reality.",,
tt15451718,Tarr and Fether Psycho Cinema,2006-,tvSeries,"Eric Burres, Shawn Kennedy",,"""Tarr and Fether Psycho Cinema"" is a hosted horror movie show with Eric Burres as ""Professor Fether"" and Shawn Kennedy as ""Dr. Tarr"".",https://m.media-amazon.com/images/M/MV5BMzYxYjAwODMtY2IwNy00OTFmLThkN2MtYjI2YzAzMzA1OTUzXkEyXkFqcGdeQXVyMzI2MDEwNA@@._V1_SX300.jpg,
tt14857030,Zervakis & Opdenhövel. Live.,2021-,tvSeries,"Linda Zervakis, Matthias Opdenhövel, Olaf Scholz",,"""Zervakis and Opdenhövel. Live"".is a political Talk-Show on ProSieben (DE, AT, CH).",https://m.media-amazon.com/images/M/MV5BOGJmYTI0YzQtOWNhNi00YTM4LWExMDItNjg2MWI2NTA1OTJhXkEyXkFqcGdeQXVyNjE1MjkwNw@@._V1_SX300.jpg,
tt1468259,GA: Geijutsuka âto dezain kurasu,2009,tvSeries,"Haruka Tomatsu, Ai Tokunaga, Miyuki Sawashiro",,"The Ayanoi High School features the Geijutsuka Art Design Class (GA) that focuses on the arts. Five close friends - the energetic ""hime""-prankster Noda Miki; the level-headed, cynical Nozaki Namiko; the intelligent, observant, and...",https://m.media-amazon.com/images/M/MV5BNzBhOTk2MTctNjVhNi00YTBlLTgwYzEtYmMzNjJiZDMzZmU3XkEyXkFqcGdeQXVyNjgwNTk4Mg@@._V1_SX300.jpg,
tt14525508,Aerial Greece,2021,tvSeries,,,"Over four episodes ""Aerial Greece"" explores Greece's vibrant culture and human stories, while uncovering the ancient splendor of the land that birthed western democracy.",https://m.media-amazon.com/images/M/MV5BMTUyM2QyYTctZGMxNy00NjQxLWE1ODEtOTliODIzMWU1MGM5XkEyXkFqcGdeQXVyMTAwMzM3NDI3._V1_SX300.jpg,8.0/10
tt18567536,North Koreatown Kids,2007-,tvSeries,"James Markham Hall Jr., Andrew Bentler, Matthew R. Zboyovski",,"Jamie and Skip McGee set off on adventure to discover the whereabouts of their lost roommate ""Z"" after he mysteriously goes missing.",https://m.media-amazon.com/images/M/MV5BNjcwZmY4MzMtNzAwNS00MjNlLWJjZTAtZTJmNjZhNzk2NDRkXkEyXkFqcGdeQXVyMjY0MjkwMw@@._V1_SX300.jpg,6.2/10
tt15654302,Dear Diary,2021-,tvSeries,"Guanjin Bu, Wei-Ning Hsu, Rhydian Vaughan",,"When she was 12 years old, Chen Meiru begins to develop her own fantasy about her love, and sketches a drawing of her ""prince"" into her diary. When she turned 24, the prince she drew descended from heaven and landed right in front...",https://m.media-amazon.com/images/M/MV5BZDYwY2ZhOGYtNzBhNy00M2NjLWI1YzMtNzEwYTBhNTJmZjJjXkEyXkFqcGdeQXVyMTM2NDQ5ODgy._V1_SX300.jpg,
tt15451970,Monster Movie Night,2011-,tvSeries,"Bobby Gammonster, Boris Buzzard",,"""Monster Movie Night"" is a hosted horror movie show with Bobby Gammonster and Boris Buzzard presenting horror movies via the internet since about 2011.",https://m.media-amazon.com/images/M/MV5BN2UxYjc3MGYtNmRhMy00NTIxLWI4YzUtNDYxN2ZiOWVhMDhiXkEyXkFqcGdeQXVyMzI2MDEwNA@@._V1_SX300.jpg,
tt1468277,Suite noire,2009-,tvSeries,"Jean-Bernard Pouy, Clotilde Hesme, Niels Arestrup",,"Step into a world of seedy seduction, sinister plots, bloody murder, and hard vengeance: the pulp-fueled realm of ""Suite Noire.""",https://m.media-amazon.com/images/M/MV5BODdiOTkxYTQtNDIyNy00YzBkLWIwYzAtNjZiYjVkNmMxMzVlXkEyXkFqcGdeQXVyMjM5NDQzNTk@._V1_SX300.jpg,
tt18301972,Crunchy Corner,2021-,tvSeries,Scott Vancil,,,,100%
tt1705811,The Hasselhoffs,2010-,tvSeries,"Scott Slade, David Hasselhoff, Hayley Hasselhoff",,"Whether you recognize him from ""Knight Rider,"" ""Baywatch,"" or ""America's Got Talent,"" there is no disputing the iconic status of ""The Hoff."" In between stints on TV, starring roles on Broadway, live performances and business ventu...",https://m.media-amazon.com/images/M/MV5BODAzMzMyMmYtZjc1Mi00NDFjLTgzNGEtNDRhMmFiZmJhOGVkXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg,
tt2312007,Mahoro ekimae bangaichi,2013-,tvSeries,"Eita Nagayama, Ryûhei Matsuda, Fusako Urabe",,"Tada Keisuke and Gyoten Haruhiko are two friends who work as ""Benri-ya"" (Handymen, Jack of all trades) in a fictional city called Mahoro in Japan. The story is different between each episode ( Not counting episodes 9-10 and 11-12)...",https://m.media-amazon.com/images/M/MV5BZTgzY2FhZWItZDJmOS00NWNlLTk3NWUtMDJkN2JhNjA2NDA5XkEyXkFqcGdeQXVyNjgzMDA2MjY@._V1_SX300.jpg,
tt2265014,Rishton Se Badi Pratha,2010-2011,tvSeries,"Shalini Chandran, Gaurav Chaudhary, Parul Chauhan, Kunal Karan Kapoor",,"The story highlights the practice of ""honour-killings""-meted out to young people in love who hail from different castes/family backgrounds. Abhay and Surabhi are in love, but their families...",,8.6/10
tt1802693,SLiDE,2011,tvSeries,"Gracie Gilbert, Adele Perovic, Emily Robins",,"Five teens form a friendship and make it their goal to cram as much ""awesomeness"" as they can into their last teenage years.",https://m.media-amazon.com/images/M/MV5BMmVmOGVhYTUtMGVjNi00OWYyLThkYmYtOTliZTcyM2I4Yzk0XkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_SX300.jpg,
tt16375396,I ragazzi del Bambino Gesù,2017,tvSeries,,,"[1 serie - 10 episodes] This story lasts one year. For the first time five wards of ""Bambino Gesù"" hospital opened their doors to let us experience the life of ten courageous young patients.",https://m.media-amazon.com/images/M/MV5BYTRjOWY0ZGUtNzc1NS00ZDkzLWIyY2QtODc4ZTdmMzA1YmE1XkEyXkFqcGdeQXVyMjQ4MjUyMzc@._V1_SX300.jpg,
tt18568282,Chasing News with Bill Spadea,2013-2020,tvSeries,"Bill Spadea, Jackie Breyer",,"The program featured segments on headlines and issues in the New Jersey area, featuring correspondents known as ""chasers"". The program had a visually intensive and tabloid-like format and targeted younger viewers through social en...",https://m.media-amazon.com/images/M/MV5BOTViMjQwYjktM2ZiYi00ODBjLTlhYWUtOGZiM2UyYzliMmNmXkEyXkFqcGdeQXVyMTQ3OTgwMDI2._V1_SX300.jpg,
tt18028428,Fantastic Friends,2022-,tvSeries,"James Phelps, Oliver Phelps, Maisie Williams",,"Extraordinary exploits as they meet spellbinding guests, explore enchanting cities and take on phenomenal challenges - while managing all kinds of mischief along the way.",https://m.media-amazon.com/images/M/MV5BZTBkNGEwNTYtNGM5ZC00OTM2LTk1ZmMtYjU1MTRjOWIwNTZkXkEyXkFqcGdeQXVyMTA0NzQxOTg@._V1_SX300.jpg,48%
tt15654972,Tantsi z zirkamy,2006-,tvSeries,"Yuriy Gorbunov, Hryhorii Chapkis, Maksim Chmerkovskiy",,"Ukrainian reality show based on the British series ""Strictly Come Dancing,"" where celebrities partner up with professional dancers and compete against each other in weekly elimination rounds to determine a winner.",https://m.media-amazon.com/images/M/MV5BNGFmMDRiMGEtN2FhMy00ZTMyLWFkZGMtYmM1ZGMyZWU3MzhkXkEyXkFqcGdeQXVyMTM5NTc0NjAw._V1_SX300.jpg,
tt1516239,Kämpfer,2009,tvSeries,"Brittney Karbowski, Marina Inoue, Howard Wang",,"The plot revolves around Natsuru, a normal high school boy with blue hair. One day he wakes up and found himself turned into a girl. A stuffed tiger ""Harakiri Tora"" comes to life and tells him that he has been chosen as one of the...",https://m.media-amazon.com/images/M/MV5BMWMyMTRmNGEtMGZlYi00OTQwLTkyMjEtMGExMWQyNDNkOTJiXkEyXkFqcGdeQXVyMzU3MDU3NjI@._V1_SX300.jpg,6.2/10
tt15452616,Don't Say No,2021,tvSeries,"Chalongrat Novsamrong, Ja Phachara Suansri, Chisanupong Paungmanee",,"""If I am that right person for you then from now on, you can't say no to me."" From friends to lovers. How will this relationship go, when one is a good guy but the other one is a bad boy. Is it possible to turn a bad boy into a lo...",https://m.media-amazon.com/images/M/MV5BMDI4Njk0MjMtNGE5OC00NzNlLTgwODYtNjNjZGMwMTczY2IzXkEyXkFqcGdeQXVyMjY5MzM3ODE@._V1_SX300.jpg,
tt18568290,Libre échange,2022-,tvSeries,"Louis Morissette, Marie-Claude Guérin, Sharon Ibgui",,"-""Libre échange"" relates the adventures of François and Marie, who meet in a bar just before their weekly marital therapy session. Each episode reconstructs their life, the reasons of their meeting, and their separation.",https://m.media-amazon.com/images/M/MV5BMzRhZDZiZjktMDZmNi00ODczLWI2OTAtMzViYmFmOGIzMmUzXkEyXkFqcGdeQXVyMTA2NzA1NDYz._V1_SX300.jpg,4.9/10
tt18966554,Un zoo pas comme les autres,2018-2021,tvSeries,,,"A Zoo Like No Other stars Clifford and Emily and their ""babies"": more than 150 animals who have found refuge in their homes at Miller Zoo. Tigers, lions, lynx, black bears, wolves, coyotes, raccoons, moose, etc. Dedicated to an ed...",https://m.media-amazon.com/images/M/MV5BZTI1ZmM4NGEtNzE0ZS00MmU5LWE0MWEtNDEwYzk3NjQ5OTA5XkEyXkFqcGdeQXVyMTUxMjUyODY5._V1_SX300.jpg,
tt2147632,Mystery Diners,2011-,tvSeries,"Charles Stiles, Amber Coyle, Amanda Salas",,"Restaurant owners call a company, called ""mystery diners"", when/if they are suspicious about their employees. Sometimes they steal or treat customers badly etc... The company will set up surveillance cameras and use actors to help...",https://m.media-amazon.com/images/M/MV5BMjEzNTc0NjAyNF5BMl5BanBnXkFtZTgwMzAwNzAxMzE@._V1_SX300.jpg,3.2/10
tt2312169,States of Grace,2011,tvSeries,"Elisa Volpatto, Rodrigo Pandolfo, Mira Haar",,"Based on the book ""Louca por Homem"" by Claudia Tajes, MULHER DE FASES: STATES OF GRACE is a modern chronicle on couple relationships, and the search for love and for oneself. In 13 half-hour episodes, the series relays the adventu...",https://m.media-amazon.com/images/M/MV5BMmQ4Mzg1NjItNzdiZS00NGFhLTljNDktMjYzZDRjMTc0ZmZlXkEyXkFqcGdeQXVyMjI3MzE5NDc@._V1_SX300.jpg,
tt1830217,Proesstraat,2010-2016,tvSeries,"Wikus du Toit, Waldemar Schultz, Nina Swart",,"The setting of the show is the living room of the main actor Waldemar Schultz who lives on the real street ""Proesstraat"" in Pretoria, South Africa. The main character is regularly visited by friends and relatives. The participants on",https://m.media-amazon.com/images/M/MV5BMjg4NmJiOWQtZWFhMC00OWM2LTg3ZTYtOTM3NzdkNzE2NDZmXkEyXkFqcGdeQXVyMjExODM2OTM@._V1_SX300.jpg,7.1/10
tt2188641,theBitCast.tv,2012-,tvSeries,"Matt Akins, Cesar Vazquez, Matt Akins",,"A small magazine style show based on the web, with reviews, test, challenges, and news on the newest tech products on the market. We have two presenters Matt Akins and Cesar Vazquez with the tester named ""The Producer"" who is a se...",,
tt16375674,Stigma invisibile,2021,tvSeries,,"Alessandro Carlozzo, Luca Cepparo","40 years after the first cases of AIDS were reported, great progress has been made on the research front and people with HIV can now enjoy a ""normal"" life. But what hasn't yet changed is the stigma that HIV+ people keep experiencing.",https://m.media-amazon.com/images/M/MV5BYmIxYWY1MWEtNjg0YS00NGIyLThlM2QtZWMwMTA4NThjNTI2XkEyXkFqcGdeQXVyMTQyNjEyMzg3._V1_SX300.jpg,
tt1830233,Red Bull Rivals,2009-,tvSeries,"Darren Jeffries, Matt Littler",,"Popular TV presenters and former Hollyoaks heartthrobs Matt Littler and Darren Jeffries take up the considerable challenge of going head-to-head in some of the toughest sports imaginable. Their aim: to become 'Rivals Champion"".",https://m.media-amazon.com/images/M/MV5BZDhlYWU1MzctNjlmYy00ZWMyLTg3YzktYzUzZDMyMDFmMWUwXkEyXkFqcGdeQXVyNTY3MDkwOTg@._V1_SX300.jpg,6.9/10
tt2188770,StandUp in Stilettos,2012-,tvSeries,"Kate Flannery, Luenell, Melinda Hill",,"Hosted by Kate Flannery, ""StandUp in Stilettos"" is filmed in front of a live comedy-club audience and includes sets from three comedians whose acts feature hilarious material for, by and about women.",https://m.media-amazon.com/images/M/MV5BMTYxOTYzOTgtZWQxNC00MzVhLTkwYzItY2E4MmU5NDFmNjM2XkEyXkFqcGdeQXVyMTMzOTQ3Mzky._V1_SX300.jpg,
tt16375918,Saint Mark's Basilica - Cherie Laurent,2019,tvSeries,Cherie Laurent,,"Venice, Italy is also known as the ""City of Canals,"" ""City of love"" and the ""City of romance"". It is the writer haven for inspiration as well as photography and painting and is arguably one of Italy's most picturesque cities. With it",https://m.media-amazon.com/images/M/MV5BOGRiNjEzOWYtYjAwOC00ZTQ5LWIzNmMtZjc3YzQ5Y2Y5NmVmXkEyXkFqcGdeQXVyMTQxNzc0NDg3._V1_SX300.jpg,6.7/10
tt2087566,Una Maid en Manhattan,2011-2012,tvSeries,"Litzy, Eugenio Siller, Vanessa Villela",,"This is a Spanish version of the remake of ""Maid in Manhatten of how Marisa works in a hotel as a maid and mysteriously happend to find a rich guy, He mistakes her as a guest and in order ton fall in love wich leads the future of a m",https://m.media-amazon.com/images/M/MV5BMzNkN2Y3M2ItNmRjZi00NDg2LTkyZmYtMjMzOGM2ZWNhNzdmXkEyXkFqcGdeQXVyMTcxNTYyMjM@._V1_SX300.jpg,
tt19872170,Graveyard Cinema,2016-,tvSeries,"Marty Caron, John Dobrydnio",,"""Graveyard Cinema"" is a hosted horror movie show with hosts ""Horrible Henry"" and ""Mad Marty"".",https://m.media-amazon.com/images/M/MV5BNWIwZTRmYTAtOTEwYS00YzdlLWJiNTgtOTU0NWQ4YzE5YjlkXkEyXkFqcGdeQXVyMzI2MDEwNA@@._V1_SX300.jpg,6.1/10
tt16375984,Venice Italy - Cherie Laurent,2019,tvSeries,Cherie Laurent,,"Cherie Laurent invites her viewers on a magic carpet ride back to the ""City of Love"" - Venice Italy. On this trip, Cherie takes us on a undeniably romantic and one-of-a-kind experience, a magical journey on a gondola ride through the",https://m.media-amazon.com/images/M/MV5BZWRmMDE5YWQtMmFkOC00NjVjLWE5NTEtYWVhZmE4N2M5Yjc4XkEyXkFqcGdeQXVyMTQxNzc0NDg3._V1_SX300.jpg,
tt15655280,Zhen xiang,2021-,tvSeries,"Liu Bin, Xingxu Chen, Yuexi Ge",,"Lin Yuanhao and Lin Lan represent the technical staff of the prosecution, using advanced professional technology to help prosecutors solve difficult cases and overcome ""zero confession"" cases. They real the truth behind the case ""...",https://m.media-amazon.com/images/M/MV5BNjcyODllNDQtZTk1NS00ZjFkLWFjOTctMTFlZjAzODQ0OTZjXkEyXkFqcGdeQXVyMTM5NTcyNTA0._V1_SX300.jpg,
tt19403206,Ennui: the Show,2021-,tvSeries,"Benji Ruiz, Tront Obonkuloy",,"Various sketches and bits involving the popular characters of Ennuikal's ""Ennui"" world along with fake ad segments to pay homage to early 2000's television.",https://m.media-amazon.com/images/M/MV5BNDFlOWVjNzktNmRjNi00NWI4LTg2OTktMzhjYjg0MmUzNGQ3XkEyXkFqcGdeQXVyMTI2NTE2NjU5._V1_SX300.jpg,5.9/10
tt17505880,English Numbers,2017,tvSeries,,,"Are you having a hard time learning how to count in English? With English Numbers, counting sheep has never been this fun. In addition to being able to teach you how to count in English, these cute farm animals will also make you fal",,92%
tt15655376,Warner Late Show,2021-,tvSeries,"Philip Simon, Vicki Blau, Jacqueline Feldmann",,"""Warner Late Show"" is a Late Night Show of Warner Bros. Television Germany.",https://m.media-amazon.com/images/M/MV5BYTZjNGVmOTktNTZiZi00MDI2LTg5NDUtMzYxMzA5OTJhZjg5XkEyXkFqcGdeQXVyNjE1MjkwNw@@._V1_SX300.jpg,
tt17062984,All Together Now Germany,2022-,tvSeries,Melissa Khalaj,,"""All Together Now Germany"" is the german Version of All Together Now (2018), broadcasted by SAT.1 (DE,AT,CH).",,
tt14527650,Coming Out Colton,2021,tvSeries,"Colton Underwood, Gus Kenworthy, Esera Tuaolo",,"Former NFL player and ""Bachelor"" star Colton Underwood embarks on a journey to embrace his new life as an out member of the LGBTQ community.",https://m.media-amazon.com/images/M/MV5BNWZhOGUwMDctN2MyNC00ZDY0LTk1YjktYjdjNjM1YzhhYmRhXkEyXkFqcGdeQXVyNjczNTA3NDU@._V1_SX300.jpg,4.2/10
tt19872934,Superkitties,2023-,tvSeries,"Emma Berman, Jecobi Swain, Pyper Braun",,"It tells the story of four fierce and furry superhero kittens who are on a mission to make Kittydale a more caring and ""pawesome"" place.",https://m.media-amazon.com/images/M/MV5BZTIwMTQ4YzgtNWIwYi00NGQwLWIwOTYtYWQ2ZDM2MzFhMjM5XkEyXkFqcGdeQXVyMTU3NDkzNTcx._V1_SX300.jpg,6.4/10
tt15307460,Work in Progress,2023-,tvSeries,"Nathan L Weller, Ilirian Bushi, Pj de Boer",,Work in Progress tells the story of two best friends living together through everything. All whilst Alex tries to handle Ollie and Liam through their teenage years.,https://m.media-amazon.com/images/M/MV5BZWJjYWMxNjEtOTIwOS00MzEzLWI4NDktZmE4Yjg4ZmVkZWM0XkEyXkFqcGdeQXVyMTI5MTQwMjI0._V1_SX300.jpg,100%
tt19403324,The Cool Ghoul Drive-in Theater,2009-2010,tvSeries,George Cavender,,"""The Cool Ghoul Drive-in Theater"" was a hosted horror movie show with George Cavender as ""The Cool Ghoul"".",https://m.media-amazon.com/images/M/MV5BYjE5YThhMTMtZTNlYy00YjNiLWFiZDUtZWZhNjRkODc4NTM2XkEyXkFqcGdeQXVyMzI2MDEwNA@@._V1_SX300.jpg,7.4/10
tt1856983,It Started with a Kiss: They Kiss Again,2007-2008,tvSeries,"Ariel Lin, Joe Cheng Yuan Chang, Cyndi Chao",,"This sequel to ""It Started With a Kiss"" picks up after the marriage of oddball couple Yuan Xiang Qin (Ariel Lin) and Jiang Zhi Shu (Joe Cheng). Adorably inept Yuan Xiang Qin is on a quest to complement her ""soon to be doctor"" husb...",https://m.media-amazon.com/images/M/MV5BMDU2YjAwODAtYTljNi00MThjLTk0M2YtMDVmOTlmNTRjYThmXkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_SX300.jpg,
tt2265908,Release the Awesomeness,2012-,tvSeries,Tre Tristan,,"Guys have weird things happen to them after they find an ugly box that says ""Awesomeness"" in it.",,
tt22659380,La Noche Del Diablito,2022-,tvSeries,"Mauricio Barrientos, Paloma Cedeño, Michel Brown",,"Follows Mexican actors and comedians Mauricio Barrientos (aka ""El Diablito"") and Paloma Cedeño, as they travel around the city and have conversations about life, relationships and sex with their celebrity guests.",https://m.media-amazon.com/images/M/MV5BOTRmMmI2OTEtNzQwZS00ZDllLTk1ZmYtM2M0NzRlZjc3YWY3XkEyXkFqcGdeQXVyMTAyNzUyNzE3._V1_SX300.jpg,
